match_id,player_id,player_external_id,player_name,team_id,team_name,gender,batting_runs,balls_faced,fours,sixes,batting_strike_rate,not_out,batted,balls_bowled,runs_conceded,wickets,bowling_economy,maidens
1050623,408,17608a6f,ML Schutt,17,Australia,female,3,5,0,0,60.0,False,True,55,54,1,5.89,1
1050623,320,275dff85,L Cheatle,17,Australia,female,7,6,1,0,116.67,False,True,60,64,1,6.4,0
1050623,517,e6f0408a,RH Priest,19,New Zealand,female,20,31,2,0,64.52,False,True,0,0,0,0.0,0
1050623,314,fa8f9dc3,KM Beams,17,Australia,female,0,0,0,0,0.0,False,False,60,57,0,5.7,1
1050623,309,cf75a839,KJ Martin,19,New Zealand,female,43,49,5,0,87.76,False,True,0,0,0,0.0,0
1050623,635,aa89a853,SRH Curtis,19,New Zealand,female,3,6,0,0,50.0,False,True,0,0,0,0.0,0
1050623,316,78ad3258,KT Perkins,19,New Zealand,female,29,27,3,0,107.41,False,True,0,0,0,0.0,0
1050625,646,89bbc67a,SW Bates,19,New Zealand,female,35,54,4,0,64.81,False,True,50,44,0,5.28,1
1050625,153,be150fc8,EA Perry,17,Australia,female,0,0,0,0,0.0,False,False,24,9,1,2.25,1
1050625,517,e6f0408a,RH Priest,19,New Zealand,female,5,10,1,0,50.0,False,True,0,0,0,0.0,0
1050625,524,4ed7d23f,RM Farrell,17,Australia,female,0,0,0,0,0.0,False,False,60,65,2,6.5,0
1050625,42,72b7ed1e,AE Satterthwaite,19,New Zealand,female,85,117,2,1,72.65,False,True,6,12,0,12.0,0
1050625,11,bc969efb,A Gardner,17,Australia,female,12,11,3,0,109.09,True,True,60,49,0,4.9,0
1050625,275,0475a86b,JL Jonassen,17,Australia,female,19,24,2,0,79.17,True,True,60,44,0,4.4,1
1050625,33,9b3bcca4,A Wellington,17,Australia,female,0,0,0,0,0.0,False,False,60,52,3,5.2,0
1050625,158,cde96d97,EJ Villani,17,Australia,female,0,1,0,0,0.0,False,True,36,30,1,5.0,0
1050625,309,cf75a839,KJ Martin,19,New Zealand,female,43,51,4,0,84.31,False,True,0,0,0,0.0,0
1050625,155,0de3060f,EC Perry,19,New Zealand,female,0,9,0,0,0.0,False,True,0,0,0,0.0,0
1050625,316,78ad3258,KT Perkins,19,New Zealand,female,38,36,5,0,105.56,False,True,0,0,0,0.0,0
1050625,59,ae2c396f,AM Peterson,19,New Zealand,female,8,5,0,1,160.0,False,True,36,27,1,4.5,0
1050625,356,60471339,LMM Tahuhu,19,New Zealand,female,14,13,1,0,107.69,False,True,54,45,0,5.0,0
1050625,162,180240d4,EM Bermingham,19,New Zealand,female,5,5,0,0,100.0,True,True,30,34,0,6.8,0
1050625,446,dd883071,NE Bolton,17,Australia,female,17,29,2,0,58.62,False,True,0,0,0,0.0,0
1050625,86,52d1dbc8,BL Mooney,17,Australia,female,57,62,4,0,91.94,False,True,0,0,0,0.0,0
1050625,231,8d6b36e3,HR Huddleston,19,New Zealand,female,0,0,0,0,0.0,False,False,48,40,1,5.0,1
1050625,410,27e003ce,MM Lanning,17,Australia,female,44,43,5,1,102.33,False,True,0,0,0,0.0,0
1050625,39,7673c908,AC Kerr,19,New Zealand,female,0,0,0,0,0.0,False,False,60,54,4,5.4,0
1050625,50,b9164a9b,AJ Blackwell,17,Australia,female,65,74,8,0,87.84,False,True,0,0,0,0.0,0
1050625,51,321644de,AJ Healy,17,Australia,female,36,40,4,0,90.0,False,True,0,0,0,0.0,0
1050627,646,89bbc67a,SW Bates,19,New Zealand,female,27,35,5,0,77.14,False,True,60,62,0,6.2,0
1050627,153,be150fc8,EA Perry,17,Australia,female,1,11,0,0,9.09,False,True,48,38,0,4.75,1
1050627,517,e6f0408a,RH Priest,19,New Zealand,female,77,101,10,0,76.24,False,True,0,0,0,0.0,0
1050627,320,275dff85,L Cheatle,17,Australia,female,0,0,0,0,0.0,False,False,42,42,1,6.0,0
1050627,275,0475a86b,JL Jonassen,17,Australia,female,0,0,0,0,0.0,False,False,60,47,3,4.7,0
1050627,33,9b3bcca4,A Wellington,17,Australia,female,0,0,0,0,0.0,False,False,48,48,1,6.0,0
1050627,11,bc969efb,A Gardner,17,Australia,female,0,0,0,0,0.0,False,False,60,56,3,5.6,0
1050627,42,72b7ed1e,AE Satterthwaite,19,New Zealand,female,11,12,2,0,91.67,False,True,12,14,0,7.0,0
1050627,309,cf75a839,KJ Martin,19,New Zealand,female,77,86,10,0,89.53,False,True,0,0,0,0.0,0
1050627,158,cde96d97,EJ Villani,17,Australia,female,37,42,3,1,88.1,False,True,42,30,0,4.29,0
1050627,316,78ad3258,KT Perkins,19,New Zealand,female,34,32,4,0,106.25,False,True,0,0,0,0.0,0
1050627,635,aa89a853,SRH Curtis,19,New Zealand,female,14,15,1,0,93.33,False,True,0,0,0,0.0,0
1050627,59,ae2c396f,AM Peterson,19,New Zealand,female,7,6,0,0,116.67,False,True,26,24,1,5.54,0
1050627,162,180240d4,EM Bermingham,19,New Zealand,female,7,8,1,0,87.5,False,True,18,30,0,10.0,0
1050627,39,7673c908,AC Kerr,19,New Zealand,female,2,2,0,0,100.0,True,True,60,31,0,3.1,0
1050627,356,60471339,LMM Tahuhu,19,New Zealand,female,0,1,0,0,0.0,False,True,60,67,0,6.7,0
1050627,231,8d6b36e3,HR Huddleston,19,New Zealand,female,0,2,0,0,0.0,True,True,60,44,3,4.4,3
1050627,86,52d1dbc8,BL Mooney,17,Australia,female,69,73,9,0,94.52,False,True,0,0,0,0.0,0
1050627,446,dd883071,NE Bolton,17,Australia,female,0,3,0,0,0.0,False,True,0,0,0,0.0,0
1050627,410,27e003ce,MM Lanning,17,Australia,female,104,116,7,1,89.66,True,True,0,0,0,0.0,0
1050627,50,b9164a9b,AJ Blackwell,17,Australia,female,32,35,2,0,91.43,False,True,0,0,0,0.0,0
1050627,51,321644de,AJ Healy,17,Australia,female,21,16,2,1,131.25,True,True,0,0,0,0.0,0
1059195,201,53068b45,GWHM Perera,18,Sri Lanka,female,8,13,2,0,61.54,False,True,0,0,0,0.0,0
1059195,80,fb192f98,BA Langston,21,England,female,0,0,0,0,0.0,False,False,54,24,0,2.67,2
1059195,392,dfc89c58,MDN Hansika,18,Sri Lanka,female,29,66,4,0,43.94,False,True,0,0,0,0.0,0
1059195,460,f3a18a0c,NR Sciver,21,England,female,10,13,1,0,76.92,False,True,42,28,1,4.0,1
1059195,38,ac56b5a7,AC Jayangani,18,Sri Lanka,female,27,67,2,0,40.3,False,True,24,28,1,7.0,0
1059195,191,287ed3a0,GA Elwiss,21,England,female,5,4,0,0,125.0,True,True,46,25,1,3.26,0
1059195,340,9706e64b,LA Marsh,21,England,female,0,0,0,0,0.0,False,False,60,25,2,2.5,1
1059195,129,ea8b65ab,D Hazell,21,England,female,0,0,0,0,0.0,False,False,60,24,2,2.4,1
1059195,386,3f440bd6,MADD Surangika,18,Sri Lanka,female,22,53,2,0,41.51,False,True,0,0,0,0.0,0
1059195,12,53d50717,A Hartley,21,England,female,0,0,0,0,0.0,False,False,36,23,2,3.83,2
1059195,484,1b3718d2,PM Weerakkody,18,Sri Lanka,female,15,18,3,0,83.33,False,True,0,0,0,0.0,0
1059195,489,a1c4aed5,PRCS Kumarihami,18,Sri Lanka,female,21,39,2,0,53.85,False,True,6,10,0,10.0,0
1059195,297,4ac6664d,KADA Kanchana,18,Sri Lanka,female,5,8,1,0,62.5,False,True,24,18,0,4.5,0
1059195,468,52d3b7ff,OU Ranasinghe,18,Sri Lanka,female,2,11,0,0,18.18,False,True,36,26,2,4.33,0
1059195,640,5f862ccd,SS Weerakkody,18,Sri Lanka,female,1,8,0,0,12.5,False,True,18,19,0,6.33,0
1059195,237,a61850e6,I Ranaweera,18,Sri Lanka,female,12,11,2,0,109.09,True,True,33,30,1,5.45,0
1059195,90,b55fb828,BMSM Kumari,18,Sri Lanka,female,1,4,0,0,25.0,False,True,36,30,1,5.0,1
1059195,338,5230a33d,L Winfield,21,England,female,21,41,2,0,51.22,False,True,0,0,0,0.0,0
1059195,670,b2664905,TT Beaumont,21,England,female,78,79,7,3,98.73,False,True,0,0,0,0.0,0
1059195,144,a139c379,DN Wyatt,21,England,female,4,5,1,0,80.0,False,True,0,0,0,0.0,0
1059195,179,a28132bd,FC Wilson,21,England,female,30,32,3,0,93.75,False,True,0,0,0,0.0,0
1059195,41,b05e45e4,AE Jones,21,England,female,1,3,0,0,33.33,True,True,0,0,0,0.0,0
1059196,41,b05e45e4,AE Jones,21,England,female,28,39,5,0,71.79,False,True,0,0,0,0.0,0
1059196,687,550373ea,WGAKK Kulasuriya,18,Sri Lanka,female,0,10,0,0,0.0,False,True,36,40,0,6.67,0
1059196,670,b2664905,TT Beaumont,21,England,female,0,2,0,0,0.0,False,True,0,0,0,0.0,0
1059196,459,f0b4294e,NND de Silva,18,Sri Lanka,female,6,24,1,0,25.0,False,True,36,44,1,7.33,0
1059196,211,4ba0289e,HC Knight,21,England,female,11,22,0,0,50.0,False,True,0,0,0,0.0,0
1059196,611,5838cb64,SIP Fernando,18,Sri Lanka,female,0,5,0,0,0.0,True,True,60,28,3,2.8,1
1059196,460,f3a18a0c,NR Sciver,21,England,female,77,73,10,2,105.48,False,True,30,9,2,1.8,1
1059196,237,a61850e6,I Ranaweera,18,Sri Lanka,female,0,1,0,0,0.0,False,True,60,38,3,3.8,3
1059196,144,a139c379,DN Wyatt,21,England,female,0,2,0,0,0.0,False,True,0,0,0,0.0,0
1059196,179,a28132bd,FC Wilson,21,England,female,0,3,0,0,0.0,False,True,0,0,0,0.0,0
1059196,191,287ed3a0,GA Elwiss,21,England,female,6,10,1,0,60.0,False,True,0,0,0,0.0,0
1059196,129,ea8b65ab,D Hazell,21,England,female,45,64,1,1,70.31,False,True,49,21,3,2.57,0
1059196,38,ac56b5a7,AC Jayangani,18,Sri Lanka,female,11,22,1,0,50.0,False,True,60,47,1,4.7,1
1059196,206,f8e27d4a,H Karunaratne,18,Sri Lanka,female,4,6,1,0,66.67,False,True,48,41,0,5.12,0
1059196,340,9706e64b,LA Marsh,21,England,female,36,64,3,0,56.25,True,True,60,21,4,2.1,2
1059196,80,fb192f98,BA Langston,21,England,female,21,21,2,0,100.0,False,True,24,10,0,2.5,0
1059196,392,dfc89c58,MDN Hansika,18,Sri Lanka,female,6,21,0,0,28.57,False,True,0,0,0,0.0,0
1059196,201,53068b45,GWHM Perera,18,Sri Lanka,female,6,18,1,0,33.33,False,True,0,0,0,0.0,0
1059196,229,07485bb9,HML Madushani,18,Sri Lanka,female,3,10,0,0,30.0,False,True,0,0,0,0.0,0
1059196,484,1b3718d2,PM Weerakkody,18,Sri Lanka,female,32,67,3,0,47.76,False,True,0,0,0,0.0,0
1059196,384,318a4039,MAA Sanjeewani,18,Sri Lanka,female,5,15,1,0,33.33,False,True,0,0,0,0.0,0
1059196,12,53d50717,A Hartley,21,England,female,0,0,0,0,0.0,False,False,36,13,1,2.17,1
1059710,943,41fc1ece,BB Chari,6,Zimbabwe,male,7,11,0,0,63.64,False,True,0,0,0,0.0,0
1059710,1653,469ea22b,KMDN Kulasekara,11,Sri Lanka,male,0,0,0,0,0.0,False,False,48,23,2,2.88,2
1059710,1043,f32dbc84,CJ Chibhabha,6,Zimbabwe,male,18,45,2,0,40.0,False,True,12,18,1,9.0,0
1059710,2147,2f28dc94,RAS Lakmal,11,Sri Lanka,male,0,0,0,0,0.0,False,False,42,19,2,2.71,0
1059710,1074,c96311d4,CR Ervine,6,Zimbabwe,male,0,2,0,0,0.0,False,True,0,0,0,0.0,0
1059710,2368,26d041c4,Sikandar Raza,6,Zimbabwe,male,1,3,0,0,33.33,False,True,18,25,0,8.33,0
1059710,2314,afe57f7a,SC Williams,6,Zimbabwe,male,9,22,1,0,40.91,False,True,0,0,0,0.0,0
1059710,2433,753c95b9,SS Pathirana,11,Sri Lanka,male,0,0,0,0,0.0,False,False,60,44,1,4.4,0
1059710,1958,2af838ee,N Pradeep,11,Sri Lanka,male,0,0,0,0,0.0,False,False,42,21,2,3.0,1
1059710,2080,a1d3540a,PJ Moor,6,Zimbabwe,male,47,52,1,4,90.38,False,True,0,0,0,0.0,0
1059710,1198,d2babdd5,E Chigumbura,6,Zimbabwe,male,1,4,0,0,25.0,False,True,0,0,0,0.0,0
1059710,794,9f0270e0,AG Cremer,6,Zimbabwe,male,31,56,2,0,55.36,True,True,30,25,0,5.0,0
1059710,1306,b58b7db6,GSNFG Jayasuriya,11,Sri Lanka,male,0,0,0,0,0.0,False,False,18,24,0,8.0,0
1059710,1195,dbfb8218,DT Tiripano,6,Zimbabwe,male,19,40,1,0,47.5,False,True,18,17,0,5.67,0
1059710,1128,770494eb,DAS Gunaratne,11,Sri Lanka,male,0,0,0,0,0.0,False,False,39,21,3,3.23,1
1059710,1081,28496266,CT Mumba,6,Zimbabwe,male,1,5,0,0,20.0,False,True,24,31,0,7.75,0
1059710,2479,3b417422,T Panyangara,6,Zimbabwe,male,12,9,1,1,133.33,False,True,45,37,1,4.93,0
1059710,1164,7d608e12,DM de Silva,11,Sri Lanka,male,78,74,12,0,105.41,True,True,0,0,0,0.0,0
1059710,1792,f21043a5,MDKJ Perera,11,Sri Lanka,male,21,27,4,0,77.78,False,True,0,0,0,0.0,0
1059710,1946,45963d9e,N Dickwella,11,Sri Lanka,male,41,38,6,0,107.89,False,True,0,0,0,0.0,0
1059710,971,5d1e7582,BKG Mendis,11,Sri Lanka,male,12,8,1,1,150.0,True,True,0,0,0,0.0,0
1059711,1426,09a9d073,J Charles,13,West Indies,male,2,8,0,0,25.0,False,True,0,0,0,0.0,0
1059711,1653,469ea22b,KMDN Kulasekara,11,Sri Lanka,male,16,13,3,0,123.08,False,True,60,37,2,3.7,1
1059711,1613,7d5af2ea,KC Brathwaite,13,West Indies,male,14,32,1,0,43.75,False,True,0,0,0,0.0,0
1059711,2147,2f28dc94,RAS Lakmal,11,Sri Lanka,male,0,1,0,0,0.0,False,True,56,45,2,4.82,1
1059711,1200,0ebfb1ad,E Lewis,13,West Indies,male,27,50,1,0,54.0,False,True,0,0,0,0.0,0
1059711,1958,2af838ee,N Pradeep,11,Sri Lanka,male,0,4,0,0,0.0,True,True,60,55,2,5.5,1
1059711,2317,1fc6ef83,SD Hope,13,West Indies,male,47,81,4,1,58.02,False,True,0,0,0,0.0,0
1059711,1306,b58b7db6,GSNFG Jayasuriya,11,Sri Lanka,male,31,59,2,0,52.54,False,True,24,19,0,4.75,0
1059711,2433,753c95b9,SS Pathirana,11,Sri Lanka,male,45,40,5,2,112.5,False,True,36,25,1,4.17,0
1059711,1128,770494eb,DAS Gunaratne,11,Sri Lanka,male,18,25,2,0,72.0,False,True,60,40,1,4.0,1
1059711,1513,0a9d8b61,JL Carter,13,West Indies,male,54,62,2,2,87.1,False,True,6,4,0,4.0,0
1059711,2127,650d5e49,R Powell,13,West Indies,male,44,29,2,3,151.72,False,True,0,0,0,0.0,0
1059711,1073,e342e5fb,CR Brathwaite,13,West Indies,male,14,13,1,0,107.69,False,True,54,34,1,3.78,0
1059711,1537,0f721006,JO Holder,13,West Indies,male,2,3,0,0,66.67,False,True,48,16,2,2.0,0
1059711,875,4a745f65,AR Nurse,13,West Indies,male,5,6,0,0,83.33,True,True,60,46,3,4.6,1
1059711,2372,364ee2cf,SJ Benn,13,West Indies,male,7,10,1,0,70.0,False,True,42,34,0,4.86,1
1059711,2440,d9609443,ST Gabriel,13,West Indies,male,0,2,0,0,0.0,False,True,49,31,3,3.8,0
1059711,1164,7d608e12,DM de Silva,11,Sri Lanka,male,3,10,0,0,30.0,False,True,0,0,0,0.0,0
1059711,1792,f21043a5,MDKJ Perera,11,Sri Lanka,male,4,11,1,0,36.36,False,True,0,0,0,0.0,0
1059711,1946,45963d9e,N Dickwella,11,Sri Lanka,male,28,45,3,0,62.22,False,True,0,0,0,0.0,0
1059711,971,5d1e7582,BKG Mendis,11,Sri Lanka,male,4,6,1,0,66.67,False,True,0,0,0,0.0,0
1059711,2630,7ed9fd56,WU Tharanga,11,Sri Lanka,male,12,45,0,0,26.67,False,True,0,0,0,0.0,0
1059712,943,41fc1ece,BB Chari,6,Zimbabwe,male,15,41,1,0,36.59,False,True,0,0,0,0.0,0
1059712,2440,d9609443,ST Gabriel,13,West Indies,male,0,0,0,0,0.0,False,False,60,45,2,4.5,0
1059712,1043,f32dbc84,CJ Chibhabha,6,Zimbabwe,male,25,33,4,0,75.76,False,True,0,0,0,0.0,0
1059712,1537,0f721006,JO Holder,13,West Indies,male,4,8,0,0,50.0,True,True,60,47,2,4.7,0
1059712,2372,364ee2cf,SJ Benn,13,West Indies,male,0,0,0,0,0.0,False,False,48,45,0,5.62,0
1059712,1073,e342e5fb,CR Brathwaite,13,West Indies,male,9,5,0,1,180.0,False,True,60,48,4,4.8,0
1059712,1074,c96311d4,CR Ervine,6,Zimbabwe,male,92,100,6,0,92.0,False,True,0,0,0,0.0,0
1059712,2368,26d041c4,Sikandar Raza,6,Zimbabwe,male,77,81,7,0,95.06,False,True,24,25,0,6.25,0
1059712,875,4a745f65,AR Nurse,13,West Indies,male,0,0,0,0,0.0,False,False,60,55,1,5.5,0
1059712,1513,0a9d8b61,JL Carter,13,West Indies,male,1,1,0,0,100.0,False,True,12,17,0,8.5,0
1059712,2314,afe57f7a,SC Williams,6,Zimbabwe,male,2,2,0,0,100.0,False,True,60,52,2,5.2,0
1059712,1198,d2babdd5,E Chigumbura,6,Zimbabwe,male,8,11,0,0,72.73,False,True,0,0,0,0.0,0
1059712,2080,a1d3540a,PJ Moor,6,Zimbabwe,male,6,9,1,0,66.67,False,True,0,0,0,0.0,0
1059712,794,9f0270e0,AG Cremer,6,Zimbabwe,male,8,11,0,0,72.73,False,True,60,44,1,4.4,0
1059712,1195,dbfb8218,DT Tiripano,6,Zimbabwe,male,14,9,0,1,155.56,False,True,36,26,2,4.33,0
1059712,1027,49691d7a,CB Mpofu,6,Zimbabwe,male,2,3,0,0,66.67,False,True,60,64,1,6.4,0
1059712,1426,09a9d073,J Charles,13,West Indies,male,19,21,1,1,90.48,False,True,0,0,0,0.0,0
1059712,1613,7d5af2ea,KC Brathwaite,13,West Indies,male,78,116,2,0,67.24,False,True,0,0,0,0.0,0
1059712,1200,0ebfb1ad,E Lewis,13,West Indies,male,18,17,4,0,105.88,False,True,0,0,0,0.0,0
1059712,2545,4b2d6789,TS Chisoro,6,Zimbabwe,male,0,0,0,0,0.0,False,False,60,42,0,4.2,1
1059712,2317,1fc6ef83,SD Hope,13,West Indies,male,101,120,4,4,84.17,False,True,0,0,0,0.0,0
1059712,2127,650d5e49,R Powell,13,West Indies,male,17,12,1,1,141.67,False,True,0,0,0,0.0,0
1059713,943,41fc1ece,BB Chari,6,Zimbabwe,male,11,25,1,0,44.0,False,True,0,0,0,0.0,0
1059713,1653,469ea22b,KMDN Kulasekara,11,Sri Lanka,male,0,0,0,0,0.0,False,False,30,17,1,3.4,0
1059713,1043,f32dbc84,CJ Chibhabha,6,Zimbabwe,male,8,15,1,0,53.33,False,True,0,0,0,0.0,0
1059713,2147,2f28dc94,RAS Lakmal,11,Sri Lanka,male,0,0,0,0,0.0,False,False,24,14,0,3.5,1
1059713,1074,c96311d4,CR Ervine,6,Zimbabwe,male,23,30,3,0,76.67,True,True,0,0,0,0.0,0
1059713,1789,3ff033bb,MD Shanaka,11,Sri Lanka,male,0,0,0,0,0.0,False,False,12,5,0,2.5,0
1059713,1164,7d608e12,DM de Silva,11,Sri Lanka,male,0,0,0,0,0.0,False,False,6,4,0,4.0,0
1059713,2368,26d041c4,Sikandar Raza,6,Zimbabwe,male,4,11,0,0,36.36,True,True,0,0,0,0.0,0
1059713,2433,753c95b9,SS Pathirana,11,Sri Lanka,male,0,0,0,0,0.0,False,False,9,10,0,6.67,0
1059714,1164,7d608e12,DM de Silva,11,Sri Lanka,male,58,60,7,0,96.67,False,True,0,0,0,0.0,0
1059714,2440,d9609443,ST Gabriel,13,West Indies,male,0,0,0,0,0.0,False,False,30,29,1,5.8,0
1059714,1792,f21043a5,MDKJ Perera,11,Sri Lanka,male,7,7,1,0,100.0,False,True,0,0,0,0.0,0
1059714,1537,0f721006,JO Holder,13,West Indies,male,45,46,1,1,97.83,True,True,60,57,3,5.7,0
1059714,1946,45963d9e,N Dickwella,11,Sri Lanka,male,94,106,7,1,88.68,False,True,0,0,0,0.0,0
1059714,1073,e342e5fb,CR Brathwaite,13,West Indies,male,19,16,0,1,118.75,False,True,42,64,1,9.14,0
1059714,875,4a745f65,AR Nurse,13,West Indies,male,2,3,0,0,66.67,False,True,48,58,1,7.25,0
1059714,1613,7d5af2ea,KC Brathwaite,13,West Indies,male,16,33,0,0,48.48,False,True,60,56,1,5.6,0
1059714,2372,364ee2cf,SJ Benn,13,West Indies,male,11,6,1,1,183.33,False,True,60,59,0,5.9,0
1059714,971,5d1e7582,BKG Mendis,11,Sri Lanka,male,94,73,7,5,128.77,False,True,0,0,0,0.0,0
1059714,1306,b58b7db6,GSNFG Jayasuriya,11,Sri Lanka,male,9,12,0,0,75.0,False,True,24,20,0,5.0,0
1059714,2630,7ed9fd56,WU Tharanga,11,Sri Lanka,male,26,19,3,0,136.84,False,True,0,0,0,0.0,0
1059714,1128,770494eb,DAS Gunaratne,11,Sri Lanka,male,6,7,0,0,85.71,False,True,54,47,1,5.22,0
1059714,2433,753c95b9,SS Pathirana,11,Sri Lanka,male,24,16,3,0,150.0,True,True,42,51,0,7.29,0
1059714,1426,09a9d073,J Charles,13,West Indies,male,26,24,4,1,108.33,False,True,0,0,0,0.0,0
1059714,1653,469ea22b,KMDN Kulasekara,11,Sri Lanka,male,0,0,0,0,0.0,False,False,60,73,2,7.3,0
1059714,1200,0ebfb1ad,E Lewis,13,West Indies,male,148,122,15,4,121.31,False,True,0,0,0,0.0,0
1059714,2147,2f28dc94,RAS Lakmal,11,Sri Lanka,male,0,0,0,0,0.0,False,False,60,67,2,6.7,0
1059714,1958,2af838ee,N Pradeep,11,Sri Lanka,male,0,0,0,0,0.0,False,False,60,65,1,6.5,0
1059714,2317,1fc6ef83,SD Hope,13,West Indies,male,25,32,2,0,78.12,False,True,0,0,0,0.0,0
1059714,1513,0a9d8b61,JL Carter,13,West Indies,male,6,5,0,0,120.0,False,True,0,0,0,0.0,0
1059714,2127,650d5e49,R Powell,13,West Indies,male,10,13,1,0,76.92,False,True,0,0,0,0.0,0
1059715,943,41fc1ece,BB Chari,6,Zimbabwe,male,19,45,1,0,42.22,False,True,0,0,0,0.0,0
1059715,1836,92aa28fe,ML Cummins,13,West Indies,male,0,0,0,0,0.0,False,False,60,40,0,4.0,1
1059715,1043,f32dbc84,CJ Chibhabha,6,Zimbabwe,male,9,11,1,0,81.82,False,True,0,0,0,0.0,0
1059715,1537,0f721006,JO Holder,13,West Indies,male,22,17,3,1,129.41,True,True,60,58,2,5.8,0
1059715,1320,31fbf891,H Masakadza,6,Zimbabwe,male,20,29,3,0,68.97,False,True,0,0,0,0.0,0
1059715,1089,7a80ddf2,D Bishoo,13,West Indies,male,0,0,0,0,0.0,False,False,60,30,3,3.0,1
1059715,1074,c96311d4,CR Ervine,6,Zimbabwe,male,7,22,0,0,31.82,False,True,0,0,0,0.0,0
1059715,875,4a745f65,AR Nurse,13,West Indies,male,0,0,0,0,0.0,False,False,60,27,3,2.7,0
1059715,2368,26d041c4,Sikandar Raza,6,Zimbabwe,male,76,102,3,0,74.51,True,True,36,26,0,4.33,1
1059715,2314,afe57f7a,SC Williams,6,Zimbabwe,male,0,2,0,0,0.0,False,True,42,18,2,2.57,1
1059715,2080,a1d3540a,PJ Moor,6,Zimbabwe,male,13,11,1,1,118.18,False,True,0,0,0,0.0,0
1059715,794,9f0270e0,AG Cremer,6,Zimbabwe,male,1,4,0,0,25.0,False,True,33,28,0,5.09,0
1059715,1195,dbfb8218,DT Tiripano,6,Zimbabwe,male,15,33,1,0,45.45,False,True,0,0,0,0.0,0
1059715,1073,e342e5fb,CR Brathwaite,13,West Indies,male,0,0,0,0,0.0,False,False,48,52,0,6.5,0
1059715,2545,4b2d6789,TS Chisoro,6,Zimbabwe,male,42,35,2,2,120.0,True,True,36,23,2,3.83,1
1059715,1513,0a9d8b61,JL Carter,13,West Indies,male,43,56,4,0,76.79,True,True,6,7,0,7.0,0
1059715,1200,0ebfb1ad,E Lewis,13,West Indies,male,9,9,2,0,100.0,False,True,0,0,0,0.0,0
1059715,1426,09a9d073,J Charles,13,West Indies,male,0,1,0,0,0.0,False,True,0,0,0,0.0,0
1059715,1613,7d5af2ea,KC Brathwaite,13,West Indies,male,24,45,2,0,53.33,False,True,0,0,0,0.0,0
1059715,2317,1fc6ef83,SD Hope,13,West Indies,male,14,22,2,0,63.64,False,True,0,0,0,0.0,0
1059715,2127,650d5e49,R Powell,13,West Indies,male,6,15,0,0,40.0,False,True,0,0,0,0.0,0
1059715,1027,49691d7a,CB Mpofu,6,Zimbabwe,male,0,0,0,0,0.0,False,False,18,24,0,8.0,0
1059716,1320,31fbf891,H Masakadza,6,Zimbabwe,male,10,17,2,0,58.82,False,True,0,0,0,0.0,0
1059716,1653,469ea22b,KMDN Kulasekara,11,Sri Lanka,male,0,0,0,0,0.0,False,False,42,30,1,4.29,0
1059716,2080,a1d3540a,PJ Moor,6,Zimbabwe,male,1,7,0,0,14.29,False,True,0,0,0,0.0,0
1059716,2147,2f28dc94,RAS Lakmal,11,Sri Lanka,male,0,0,0,0,0.0,False,False,36,23,1,3.83,0
1059716,2527,9f9b903e,TK Musakanda,6,Zimbabwe,male,36,37,3,1,97.3,False,True,0,0,0,0.0,0
1059716,1074,c96311d4,CR Ervine,6,Zimbabwe,male,25,33,3,0,75.76,False,True,0,0,0,0.0,0
1059716,2433,753c95b9,SS Pathirana,11,Sri Lanka,male,0,0,0,0,0.0,False,False,42,26,2,3.71,0
1059716,1789,3ff033bb,MD Shanaka,11,Sri Lanka,male,0,0,0,0,0.0,False,False,12,18,0,9.0,0
1059716,1485,aceb7654,JDF Vandersay,11,Sri Lanka,male,0,0,0,0,0.0,False,False,60,50,3,5.0,0
1059716,2368,26d041c4,Sikandar Raza,6,Zimbabwe,male,5,11,1,0,45.45,False,True,15,13,0,5.2,0
1059716,2314,afe57f7a,SC Williams,6,Zimbabwe,male,35,53,1,0,66.04,False,True,36,22,0,3.67,1
1059716,1851,ec4dada1,MN Waller,6,Zimbabwe,male,14,13,2,0,107.69,False,True,0,0,0,0.0,0
1059716,794,9f0270e0,AG Cremer,6,Zimbabwe,male,9,22,0,0,40.91,False,True,60,32,1,3.2,2
1059716,1128,770494eb,DAS Gunaratne,11,Sri Lanka,male,16,25,1,0,64.0,True,True,27,10,3,2.22,0
1059716,1195,dbfb8218,DT Tiripano,6,Zimbabwe,male,10,17,0,0,58.82,True,True,12,14,0,7.0,0
1059716,2545,4b2d6789,TS Chisoro,6,Zimbabwe,male,5,7,1,0,71.43,False,True,48,31,0,3.88,0
1059716,990,37137c8b,BV Vitori,6,Zimbabwe,male,0,2,0,0,0.0,False,True,54,52,3,5.78,0
1059716,1164,7d608e12,DM de Silva,11,Sri Lanka,male,0,1,0,0,0.0,False,True,0,0,0,0.0,0
1059716,1946,45963d9e,N Dickwella,11,Sri Lanka,male,16,16,2,0,100.0,False,True,0,0,0,0.0,0
1059716,1792,f21043a5,MDKJ Perera,11,Sri Lanka,male,14,13,2,0,107.69,False,True,0,0,0,0.0,0
1059716,971,5d1e7582,BKG Mendis,11,Sri Lanka,male,57,72,10,0,79.17,False,True,0,0,0,0.0,0
1059716,2630,7ed9fd56,WU Tharanga,11,Sri Lanka,male,57,98,6,1,58.16,True,True,0,0,0,0.0,0
1062580,201,53068b45,GWHM Perera,18,Sri Lanka,female,26,55,5,0,47.27,False,True,0,0,0,0.0,0
