match_id,team_id,team_name,gender,runs,wickets,total_balls,fours,sixes,extras,run_rate
264068,8,Bangladesh,male,218,4,257,25,0,14,5.09
264069,8,Bangladesh,male,220,10,296,22,2,19,4.46
264069,6,Zimbabwe,male,194,10,294,11,1,17,3.96
264070,6,Zimbabwe,male,146,10,284,9,2,21,3.08
264070,8,Bangladesh,male,147,2,194,12,4,11,4.55
264071,6,Zimbabwe,male,193,8,301,15,1,8,3.85
264071,8,Bangladesh,male,197,7,294,20,0,33,4.02
267386,34,Canada,male,162,8,126,13,3,13,7.71
267386,43,Bermuda,male,106,10,95,8,5,5,6.69
267387,43,Bermuda,male,194,10,279,22,4,19,4.17
267387,30,Netherlands,male,198,2,259,15,0,13,4.59
267389,4,Scotland,male,254,8,300,17,3,18,5.08
267389,44,Kenya,male,177,10,276,10,1,5,3.85
267391,44,Kenya,male,250,9,300,14,4,31,5.0
267391,34,Canada,male,92,10,89,10,3,7,6.2
267708,7,India,male,268,10,288,24,2,29,5.58
267708,13,West Indies,male,270,7,262,32,3,30,6.18
267709,7,India,male,341,3,300,29,7,27,6.82
267709,13,West Indies,male,181,10,250,21,1,7,4.34
267710,11,Sri Lanka,male,102,3,110,19,0,8,5.56
267712,11,Sri Lanka,male,257,8,300,23,6,21,5.14
267712,7,India,male,252,9,300,22,1,22,5.04
267713,11,Sri Lanka,male,259,7,282,23,4,20,5.51
267713,7,India,male,263,3,246,30,7,11,6.41
267715,11,Sri Lanka,male,230,8,300,23,0,22,4.6
267715,7,India,male,233,5,279,22,1,14,5.01
271465,16,South Africa,female,226,10,299,16,1,18,4.54
271465,20,Pakistan,female,142,8,300,11,0,20,2.84
271466,20,Pakistan,female,156,9,300,19,0,14,3.12
271466,16,South Africa,female,160,4,215,15,0,6,4.47
275789,4,Scotland,male,203,9,276,14,2,26,4.41
275789,7,India,male,212,3,239,25,3,10,5.32
276226,19,New Zealand,female,177,9,300,19,1,16,3.54
276226,17,Australia,female,181,4,230,27,1,6,4.72
282688,8,Bangladesh,male,250,7,282,19,3,18,5.32
282688,7,India,male,251,5,276,26,0,11,5.46
282689,7,India,male,284,8,294,24,3,22,5.8
282689,8,Bangladesh,male,238,9,294,14,10,17,4.86
289107,41,Asia XI,male,317,9,300,34,3,23,6.34
289107,40,Africa XI,male,283,10,287,38,3,10,5.92
289108,41,Asia XI,male,337,7,300,31,9,26,6.74
289108,40,Africa XI,male,306,10,299,28,4,13,6.14
289110,41,Asia XI,male,331,8,300,34,9,16,6.62
289110,40,Africa XI,male,318,7,301,22,13,19,6.34
291217,11,Sri Lanka,male,269,7,300,19,2,16,5.38
291217,10,England,male,150,10,209,12,1,6,4.31
291218,10,England,male,234,8,300,13,1,7,4.68
291218,11,Sri Lanka,male,169,10,267,13,0,18,3.8
291220,11,Sri Lanka,male,211,9,300,12,0,14,4.22
291220,10,England,male,212,5,281,18,1,15,4.53
291221,11,Sri Lanka,male,211,10,289,16,2,14,4.38
291221,10,England,male,104,10,175,10,0,8,3.57
291345,3,New Zealand,male,254,7,300,19,5,19,5.08
291345,1,Australia,male,255,3,255,30,2,4,6.0
291346,3,New Zealand,male,30,3,36,4,0,4,5.0
291347,1,Australia,male,282,6,300,24,3,5,5.64
291347,3,New Zealand,male,168,10,204,18,3,15,4.94
291359,7,India,male,194,10,270,15,1,13,4.31
291359,1,Australia,male,51,3,44,7,0,13,6.95
291360,7,India,male,267,4,300,19,3,7,5.34
291361,1,Australia,male,253,6,300,14,2,8,5.06
291361,11,Sri Lanka,male,125,10,189,12,2,8,3.97
291362,1,Australia,male,159,10,259,11,0,16,3.68
291362,7,India,male,160,5,275,12,0,7,3.49
291364,1,Australia,male,236,10,298,17,4,7,4.75
291364,11,Sri Lanka,male,173,10,273,16,0,11,3.8
291365,1,Australia,male,203,9,300,14,1,10,4.06
291365,7,India,male,153,10,248,11,1,11,3.7
291366,11,Sri Lanka,male,238,6,300,17,1,9,4.76
291366,7,India,male,239,8,295,17,1,24,4.86
291367,1,Australia,male,184,7,300,8,0,5,3.68
291367,11,Sri Lanka,male,77,4,177,3,0,2,2.61
291368,1,Australia,male,317,7,301,21,4,14,6.32
291368,7,India,male,299,10,295,26,2,27,6.08
291369,11,Sri Lanka,male,179,10,283,14,1,11,3.8
291369,7,India,male,180,3,194,21,1,4,5.57
291370,11,Sri Lanka,male,221,10,300,18,1,13,4.42
291370,1,Australia,male,208,10,289,18,3,9,4.32
291371,1,Australia,male,239,8,300,22,0,8,4.78
291371,7,India,male,242,4,275,22,0,14,5.28
291372,7,India,male,258,9,300,16,3,17,5.16
291372,1,Australia,male,249,10,298,18,2,9,5.01
293071,14,Ireland,male,193,10,300,12,2,29,3.86
293071,7,India,male,171,1,209,16,1,14,4.91
293072,9,South Africa,male,173,4,186,15,1,13,5.58
293072,14,Ireland,male,131,10,185,7,1,13,4.25
293076,7,India,male,242,8,300,22,1,13,4.84
293076,9,South Africa,male,245,6,297,22,0,14,4.95
293077,9,South Africa,male,226,6,300,19,2,12,4.52
293077,7,India,male,227,4,295,21,4,9,4.62
293078,9,South Africa,male,148,7,186,11,4,4,4.77
293078,7,India,male,152,4,182,18,1,10,5.01
293481,11,Sri Lanka,male,234,6,300,21,3,11,4.68
293481,8,Bangladesh,male,164,10,243,13,6,9,4.05
293482,8,Bangladesh,male,137,10,281,5,0,16,2.93
293482,11,Sri Lanka,male,141,5,187,18,0,20,4.52
293483,11,Sri Lanka,male,196,10,239,16,0,15,4.92
293483,8,Bangladesh,male,157,10,223,6,1,27,4.22
295785,4,Scotland,male,71,5,134,5,0,9,3.18
295788,14,Ireland,male,84,4,104,11,2,5,4.85
296685,34,Canada,male,230,10,291,20,5,16,4.74
296685,44,Kenya,male,233,6,292,25,0,14,4.79
296687,34,Canada,male,189,10,283,21,3,15,4.01
296687,44,Kenya,male,193,6,259,26,1,10,4.47
296904,10,England,male,307,5,300,22,9,22,6.14
296904,3,New Zealand,male,193,10,257,15,2,15,4.51
296905,10,England,male,162,10,144,15,4,6,6.75
296905,3,New Zealand,male,127,2,114,14,0,7,6.68
296906,3,New Zealand,male,182,10,300,14,3,13,3.64
296906,10,England,male,160,10,279,15,0,24,3.44
296907,10,England,male,245,10,298,23,3,13,4.93
296907,3,New Zealand,male,246,9,300,23,1,18,4.92
296908,3,New Zealand,male,266,5,300,13,8,20,5.32
296908,10,England,male,215,10,287,22,0,22,4.49
296914,10,England,male,275,4,300,21,2,16,5.5
296914,9,South Africa,male,255,10,298,23,1,23,5.13
296915,9,South Africa,male,83,10,138,12,0,9,3.61
296915,10,England,male,85,0,85,10,1,12,6.0
296916,10,England,male,296,7,300,34,3,22,5.92
296916,9,South Africa,male,170,10,256,12,2,10,3.98
296917,9,South Africa,male,183,6,193,21,1,18,5.69
296917,10,England,male,137,3,106,15,3,9,7.75
296918,9,South Africa,male,6,1,18,0,0,0,2.0
297793,1,Australia,male,307,7,300,29,5,18,6.14
297793,7,India,male,9,1,16,1,0,5,3.38
297794,1,Australia,male,306,6,300,25,8,21,6.12
297794,7,India,male,222,10,285,13,8,27,4.67
297795,1,Australia,male,290,7,300,25,5,14,5.8
297795,7,India,male,243,10,286,23,4,13,5.1
297796,7,India,male,291,4,300,31,1,39,5.82
297796,1,Australia,male,283,7,300,23,4,18,5.66
297797,7,India,male,148,10,238,15,3,20,3.73
297797,1,Australia,male,149,1,155,16,4,2,5.77
297798,1,Australia,male,317,8,300,34,7,8,6.34
297798,7,India,male,299,7,300,28,8,20,5.98
297799,1,Australia,male,193,10,249,23,1,33,4.65
297799,7,India,male,195,8,276,18,3,36,4.24
297801,2,Pakistan,male,239,7,300,20,1,10,4.78
297801,7,India,male,242,5,282,31,2,18,5.15
297802,7,India,male,321,9,299,29,3,41,6.44
297802,2,Pakistan,male,322,6,299,28,3,26,6.46
297803,7,India,male,294,6,300,19,9,29,5.88
297803,2,Pakistan,male,248,10,284,29,0,13,5.24
297804,2,Pakistan,male,255,6,300,18,4,8,5.1
297804,7,India,male,260,4,279,28,3,14,5.59
297805,2,Pakistan,male,306,6,300,22,4,29,6.12
297805,7,India,male,275,10,298,23,4,15,5.54
298796,3,New Zealand,male,248,6,300,20,3,11,4.96
298796,9,South Africa,male,249,8,300,22,1,14,4.98
298797,9,South Africa,male,209,9,300,18,2,6,4.18
298797,3,New Zealand,male,210,3,232,25,2,7,5.43
298798,3,New Zealand,male,238,8,300,21,2,15,4.76
298798,9,South Africa,male,242,5,272,22,7,9,5.34
298805,13,West Indies,male,175,10,215,10,3,24,4.88
298805,9,South Africa,male,176,4,204,15,1,21,5.18
298806,9,South Africa,male,255,9,300,24,3,11,5.1
298806,13,West Indies,male,169,10,290,18,0,10,3.5
298807,13,West Indies,male,252,7,300,19,8,18,5.04
298807,9,South Africa,male,256,3,292,24,2,10,5.26
298808,13,West Indies,male,263,9,300,27,6,11,5.26
298808,9,South Africa,male,266,5,287,29,2,13,5.56
298809,13,West Indies,male,295,7,300,20,8,23,5.9
298809,9,South Africa,male,211,2,173,22,3,20,7.32
299006,9,South Africa,male,294,5,300,27,4,27,5.88
299006,2,Pakistan,male,249,10,279,23,4,6,5.35
299007,2,Pakistan,male,265,9,300,14,7,17,5.3
299007,9,South Africa,male,240,10,297,18,2,20,4.85
299008,9,South Africa,male,197,10,296,15,2,17,3.99
299008,2,Pakistan,male,202,4,289,12,4,13,4.19
299009,2,Pakistan,male,230,9,300,16,3,19,4.6
299009,9,South Africa,male,233,3,226,24,1,16,6.19
299010,9,South Africa,male,233,9,300,19,2,14,4.66
299010,2,Pakistan,male,219,10,278,25,1,9,4.73
300426,8,Bangladesh,male,201,10,279,22,4,5,4.32
300426,3,New Zealand,male,203,4,256,12,6,6,4.76
300427,3,New Zealand,male,335,5,300,30,7,13,6.7
300427,8,Bangladesh,male,181,6,258,20,2,14,4.21
300428,8,Bangladesh,male,93,10,227,10,0,4,2.46
300428,3,New Zealand,male,95,0,36,9,6,8,15.83
300437,10,England,male,130,10,298,7,0,10,2.62
300437,3,New Zealand,male,131,4,180,15,3,5,4.37
300438,10,England,male,158,10,211,15,3,11,4.49
300438,3,New Zealand,male,165,0,109,19,7,6,9.08
300439,3,New Zealand,male,234,9,300,13,8,8,4.68
300439,10,England,male,229,4,264,24,4,3,5.2
300440,10,England,male,340,6,300,30,10,12,6.8
300440,3,New Zealand,male,340,7,300,28,7,16,6.8
300441,10,England,male,242,7,300,17,6,5,4.84
300441,3,New Zealand,male,213,6,222,22,6,15,5.76
300486,6,Zimbabwe,male,206,10,300,18,4,16,4.12
300486,9,South Africa,male,210,5,281,22,0,10,4.48
300487,6,Zimbabwe,male,247,7,300,25,4,13,4.94
300487,9,South Africa,male,251,2,235,30,4,20,6.41
300488,9,South Africa,male,323,9,300,24,13,13,6.46
300488,6,Zimbabwe,male,295,7,300,31,4,12,5.9
312291,16,South Africa,female,277,4,300,16,2,16,5.54
312291,32,Netherlands,female,50,10,250,1,0,17,1.2
312295,24,Ireland,female,107,10,286,8,0,25,2.24
312295,16,South Africa,female,108,3,166,12,0,11,3.9
312296,20,Pakistan,female,162,10,275,7,0,39,3.53
312296,32,Netherlands,female,68,9,188,6,0,10,2.17
313992,43,Bermuda,male,174,10,248,20,2,16,4.21
313992,44,Kenya,male,175,2,170,16,4,8,6.18
313993,43,Bermuda,male,183,9,300,14,4,16,3.66
313993,44,Kenya,male,187,7,265,22,1,3,4.23
313994,43,Bermuda,male,167,10,280,15,2,15,3.58
313994,44,Kenya,male,169,9,218,15,1,6,4.65
317578,6,Zimbabwe,male,274,8,300,21,4,15,5.48
317578,13,West Indies,male,244,8,300,12,4,8,4.88
317579,13,West Indies,male,286,9,300,13,10,17,5.72
317579,6,Zimbabwe,male,176,10,267,13,2,22,3.96
317581,6,Zimbabwe,male,232,9,300,18,2,6,4.64
317581,13,West Indies,male,234,5,282,15,6,14,4.98
319134,11,Sri Lanka,male,235,7,300,19,3,26,4.7
319134,13,West Indies,male,236,9,300,21,6,10,4.72
319135,11,Sri Lanka,male,112,5,183,10,0,9,3.67
319135,13,West Indies,male,125,3,123,7,5,5,6.1
319136,11,Sri Lanka,male,257,8,300,13,5,13,5.14
319136,13,West Indies,male,81,2,110,9,1,2,4.42
319143,1,Australia,male,273,8,300,18,3,21,5.46
319143,13,West Indies,male,189,10,239,14,2,8,4.74
319144,1,Australia,male,213,5,300,15,1,13,4.26
319144,13,West Indies,male,140,8,246,10,2,9,3.41
319145,13,West Indies,male,223,10,288,17,3,19,4.65
319145,1,Australia,male,227,3,243,23,2,13,5.6
319146,1,Australia,male,282,8,299,25,4,17,5.66
319146,13,West Indies,male,281,6,300,18,7,25,5.62
319147,1,Australia,male,341,8,300,32,11,7,6.82
319147,13,West Indies,male,172,10,239,17,1,11,4.32
323949,8,Bangladesh,male,178,10,290,12,2,11,3.68
323949,9,South Africa,male,180,1,221,23,2,11,4.89
323950,8,Bangladesh,male,173,10,290,12,0,18,3.58
323950,9,South Africa,male,179,3,289,8,1,14,3.72
323951,8,Bangladesh,male,143,10,257,13,0,17,3.34
323951,9,South Africa,male,147,3,206,14,3,5,4.28
325569,43,Bermuda,male,201,8,300,17,0,23,4.02
325569,34,Canada,male,184,10,273,10,1,15,4.04
325572,44,Kenya,male,141,8,210,8,5,20,4.03
325572,4,Scotland,male,31,1,49,2,0,5,3.8
325576,14,Ireland,male,18,2,48,2,0,0,2.25
325579,30,Netherlands,male,117,10,236,10,1,10,2.97
325579,4,Scotland,male,120,4,134,14,1,21,5.37
325580,4,Scotland,male,152,9,210,16,1,6,4.34
325580,14,Ireland,male,129,3,142,16,1,10,5.45
325581,6,Zimbabwe,male,303,8,300,25,5,24,6.06
325581,14,Ireland,male,147,10,276,11,4,10,3.2
325800,2,Pakistan,male,347,5,300,23,8,11,6.94
325800,6,Zimbabwe,male,243,7,300,18,1,16,4.86
325801,6,Zimbabwe,male,238,8,299,17,1,11,4.78
325801,2,Pakistan,male,239,5,278,27,2,8,5.16
325802,2,Pakistan,male,272,9,300,16,8,12,5.44
325802,6,Zimbabwe,male,235,7,300,9,0,18,4.7
325803,6,Zimbabwe,male,244,10,299,14,3,13,4.9
325803,2,Pakistan,male,245,3,283,25,1,7,5.19
325804,6,Zimbabwe,male,181,10,274,13,0,22,3.96
325804,2,Pakistan,male,187,3,185,22,2,10,6.06
335346,8,Bangladesh,male,300,8,300,23,1,18,6.0
335346,22,United Arab Emirates,male,204,10,274,23,1,10,4.47
335347,2,Pakistan,male,288,9,300,30,1,12,5.76
335347,5,Hong Kong,male,133,9,224,13,0,16,3.56
335348,11,Sri Lanka,male,357,9,300,36,5,22,7.14
335348,8,Bangladesh,male,226,7,300,13,2,20,4.52
335349,7,India,male,374,4,300,33,14,9,7.48
335349,5,Hong Kong,male,118,10,221,17,0,9,3.2
335350,11,Sri Lanka,male,290,9,300,22,0,19,5.8
335350,22,United Arab Emirates,male,148,10,219,16,0,9,4.05
335351,2,Pakistan,male,299,4,300,33,1,7,5.98
335351,7,India,male,301,4,253,25,12,15,7.14
335352,8,Bangladesh,male,283,6,300,27,6,14,5.66
335352,7,India,male,284,3,260,26,6,18,6.55
335353,11,Sri Lanka,male,302,7,300,26,4,23,6.04
335353,2,Pakistan,male,238,9,300,17,4,3,4.76
335354,11,Sri Lanka,male,332,8,300,36,8,10,6.64
335354,8,Bangladesh,male,174,10,231,20,1,14,4.52
335355,7,India,male,308,7,300,26,3,13,6.16
335355,2,Pakistan,male,309,2,273,35,2,6,6.79
335356,11,Sri Lanka,male,308,8,300,30,3,15,6.16
335356,7,India,male,310,4,281,30,3,21,6.62
335357,8,Bangladesh,male,115,10,230,8,2,16,3.0
335357,2,Pakistan,male,116,0,118,15,2,8,5.9
335358,11,Sri Lanka,male,273,10,299,21,5,9,5.48
335358,7,India,male,173,10,237,23,0,3,4.38
336201,1,Australia,male,254,8,300,14,2,21,5.08
336201,8,Bangladesh,male,74,10,166,6,0,5,2.67
336202,8,Bangladesh,male,117,10,217,7,1,18,3.24
336202,1,Australia,male,118,2,136,12,1,11,5.21
336204,1,Australia,male,198,5,300,10,2,10,3.96
336204,8,Bangladesh,male,125,9,179,11,2,8,4.19
341302,18,Sri Lanka,female,123,9,300,16,0,4,2.46
341302,23,India,female,124,2,156,18,1,5,4.77
341306,23,India,female,260,7,300,28,1,8,5.2
341306,18,Sri Lanka,female,83,10,212,11,0,10,2.35
343732,7,India,male,146,10,276,8,3,7,3.17
343732,11,Sri Lanka,male,147,2,209,14,0,12,4.22
343733,11,Sri Lanka,male,142,10,231,16,0,17,3.69
343733,7,India,male,143,7,238,15,0,11,3.61
343734,7,India,male,237,9,300,19,2,20,4.74
343734,11,Sri Lanka,male,204,10,294,17,2,6,4.16
343736,11,Sri Lanka,male,227,6,300,20,0,13,4.54
343736,7,India,male,103,10,159,12,1,7,3.89
343759,2,Pakistan,male,322,5,300,29,4,10,6.44
343759,8,Bangladesh,male,129,10,179,11,1,20,4.32
343760,8,Bangladesh,male,225,8,290,25,1,21,4.66
343760,2,Pakistan,male,160,3,140,16,2,14,6.86
343761,2,Pakistan,male,308,8,300,35,1,8,6.16
343761,8,Bangladesh,male,285,7,300,25,0,19,5.7
343762,8,Bangladesh,male,210,10,295,14,0,19,4.27
343762,2,Pakistan,male,212,3,267,19,2,9,4.76
343763,2,Pakistan,male,329,9,300,28,3,12,6.58
343763,8,Bangladesh,male,179,10,245,20,0,18,4.38
345468,2,Pakistan,male,233,10,237,23,3,7,5.9
345468,8,Bangladesh,male,163,8,240,12,0,13,4.08
345469,7,India,male,330,8,300,28,6,38,6.6
345469,2,Pakistan,male,190,10,214,19,5,3,5.33
345470,8,Bangladesh,male,222,10,299,13,1,12,4.45
345470,7,India,male,223,3,211,22,5,5,6.34
345471,2,Pakistan,male,315,3,300,29,7,9,6.3
345471,7,India,male,290,10,290,24,5,20,6.0
350043,1,Australia,male,260,5,300,25,0,7,5.2
350043,10,England,male,256,8,300,22,1,16,5.12
350044,1,Australia,male,249,8,300,22,0,16,4.98
350044,10,England,male,210,10,277,19,0,14,4.55
350045,10,England,male,228,9,300,15,2,9,4.56
350045,1,Australia,male,230,4,291,19,1,9,4.74
350046,10,England,male,220,10,279,23,0,8,4.73
350046,1,Australia,male,221,3,262,24,0,11,5.06
350047,10,England,male,299,10,300,31,3,9,5.98
350047,1,Australia,male,302,6,290,35,4,7,6.25
350048,1,Australia,male,296,8,300,32,4,22,5.92
350048,10,England,male,185,10,246,13,2,14,4.51
350049,1,Australia,male,176,10,275,16,1,5,3.84
350049,10,England,male,177,6,240,21,0,21,4.42
350348,9,South Africa,male,283,8,300,29,4,9,5.66
350348,8,Bangladesh,male,222,10,266,24,1,38,5.01
350477,1,Australia,male,286,7,300,29,3,10,5.72
350477,9,South Africa,male,145,10,199,15,0,9,4.37
350478,1,Australia,male,131,10,242,9,2,9,3.25
350478,9,South Africa,male,132,3,158,13,1,12,5.01
350479,9,South Africa,male,289,6,300,21,5,10,5.78
350479,1,Australia,male,264,7,300,17,1,28,5.28
350480,9,South Africa,male,317,6,300,25,7,13,6.34
350480,1,Australia,male,256,10,275,20,4,11,5.59
350481,1,Australia,male,303,7,300,30,3,13,6.06
350481,9,South Africa,male,256,10,275,24,3,8,5.59
351684,1,Australia,male,271,8,300,21,1,14,5.42
351684,9,South Africa,male,272,7,297,18,1,18,5.49
351685,1,Australia,male,249,9,300,21,0,16,4.98
351685,9,South Africa,male,244,6,300,15,1,10,4.88
351686,1,Australia,male,269,10,296,21,2,18,5.45
351686,9,South Africa,male,270,7,279,28,2,17,5.81
351687,1,Australia,male,222,10,288,20,3,9,4.62
351687,9,South Africa,male,223,2,229,24,1,10,5.84
351688,9,South Africa,male,288,6,300,18,4,21,5.76
351688,1,Australia,male,249,10,294,15,3,15,5.08
351689,1,Australia,male,181,10,292,12,2,2,3.72
351689,3,New Zealand,male,182,8,300,13,2,23,3.64
351690,1,Australia,male,225,5,300,13,0,5,4.5
351690,3,New Zealand,male,226,4,293,20,0,20,4.63
351691,1,Australia,male,301,9,300,27,4,4,6.02
351691,3,New Zealand,male,269,10,285,17,4,23,5.66
351692,3,New Zealand,male,244,8,300,14,4,12,4.88
351692,1,Australia,male,247,4,290,20,3,8,5.11
351693,1,Australia,male,168,4,132,14,3,3,7.64
351693,3,New Zealand,male,123,6,84,11,5,4,8.79
352665,10,England,male,270,7,300,21,1,28,5.4
352665,13,West Indies,male,244,7,278,19,4,23,5.27
352666,13,West Indies,male,264,8,300,19,3,16,5.28
352666,10,England,male,243,10,290,17,0,24,5.03
352667,10,England,male,117,10,249,9,0,19,2.82
352667,13,West Indies,male,117,2,89,8,8,10,7.89
352668,13,West Indies,male,239,9,300,20,8,9,4.78
352668,10,England,male,136,1,111,10,2,8,7.35
352669,10,England,male,172,5,174,12,4,8,5.93
352669,13,West Indies,male,146,10,168,10,3,9,5.21
357962,23,India,female,169,10,292,21,2,17,3.47
357962,21,England,female,172,1,232,21,1,7,4.45
360800,9,South Africa,male,336,7,300,29,4,30,6.72
360800,44,Kenya,male,177,10,295,14,3,15,3.6
361043,7,India,male,387,5,300,38,13,20,7.74
361043,10,England,male,229,10,226,18,9,6,6.08
361044,7,India,male,292,9,300,25,7,18,5.84
361044,10,England,male,238,10,282,24,6,11,5.06
361045,10,England,male,240,10,292,21,2,17,4.93
361045,7,India,male,198,5,240,22,2,8,4.95
361046,7,India,male,166,4,132,18,8,6,7.55
361046,10,England,male,178,8,132,19,4,9,8.09
361047,10,England,male,270,4,300,27,1,18,5.4
361047,7,India,male,273,4,262,35,1,15,6.25
366341,7,India,male,258,10,298,18,1,11,5.19
366341,11,Sri Lanka,male,212,10,279,14,4,16,4.56
366623,7,India,male,273,4,228,26,6,4,7.18
366623,3,New Zealand,male,162,9,168,12,0,14,5.79
366624,3,New Zealand,male,270,5,282,22,4,25,5.74
366624,7,India,male,201,0,141,20,6,13,8.55
366625,7,India,male,149,10,219,7,4,18,4.08
366625,3,New Zealand,male,151,2,140,17,7,1,6.47
366626,7,India,male,188,4,172,22,2,7,6.56
366627,7,India,male,392,4,300,32,18,17,7.84
366627,3,New Zealand,male,334,10,271,30,13,8,7.39
366709,13,West Indies,male,129,5,214,9,1,6,3.62
366711,13,West Indies,male,128,10,250,13,0,7,3.07
366711,3,New Zealand,male,129,3,123,12,3,23,6.29
374059,13,West Indies,male,294,9,300,28,6,14,5.88
374059,2,Pakistan,male,295,6,299,17,4,19,5.92
374060,2,Pakistan,male,232,10,294,13,2,6,4.73
374060,13,West Indies,male,208,10,293,13,0,22,4.26
375456,6,Zimbabwe,male,127,10,186,9,1,21,4.1
375456,11,Sri Lanka,male,130,4,201,9,3,15,3.88
375457,6,Zimbabwe,male,67,10,186,4,0,12,2.16
375457,11,Sri Lanka,male,68,1,106,7,0,7,3.85
375460,11,Sri Lanka,male,171,7,168,11,3,16,6.11
375460,6,Zimbabwe,male,166,7,168,9,4,9,5.93
375462,11,Sri Lanka,male,152,10,293,2,1,19,3.11
375462,6,Zimbabwe,male,133,10,264,5,1,24,3.02
377313,7,India,male,339,6,300,20,14,22,6.78
377313,13,West Indies,male,319,10,289,22,9,29,6.62
377314,7,India,male,188,10,290,13,4,16,3.89
377314,13,West Indies,male,192,2,205,15,3,10,5.62
377315,13,West Indies,male,186,7,162,20,2,10,6.89
377315,7,India,male,159,4,131,9,2,8,7.28
377316,13,West Indies,male,27,1,45,0,0,3,3.6
378753,6,Zimbabwe,male,205,9,300,21,1,14,4.1
378753,8,Bangladesh,male,167,10,278,12,1,10,3.6
378755,11,Sri Lanka,male,147,10,183,11,1,14,4.82
378755,8,Bangladesh,male,151,5,143,14,3,8,6.34
378759,6,Zimbabwe,male,119,9,222,13,0,6,3.22
378759,8,Bangladesh,male,121,4,195,15,0,15,3.72
380715,13,West Indies,male,160,10,231,16,3,14,4.16
380715,10,England,male,161,4,216,12,1,16,4.47
380716,10,England,male,328,7,300,24,3,21,6.56
380716,13,West Indies,male,270,10,298,23,4,9,5.44
383275,10,England,male,203,9,300,11,3,10,4.06
383275,14,Ireland,male,112,9,120,11,1,12,5.6
383283,17,Australia,female,133,10,298,12,0,18,2.68
383283,21,England,female,134,1,162,13,0,10,4.96
385025,44,Kenya,male,234,10,297,22,4,3,4.73
385025,6,Zimbabwe,male,236,6,289,23,4,17,4.9
385749,11,Sri Lanka,male,219,10,272,21,0,11,4.83
385749,2,Pakistan,male,220,2,276,26,0,6,4.78
385750,11,Sri Lanka,male,290,8,300,28,2,16,5.8
385750,2,Pakistan,male,161,10,209,14,1,12,4.62
385751,11,Sri Lanka,male,309,5,300,23,1,19,6.18
385751,2,Pakistan,male,75,10,137,8,1,7,3.28
386530,11,Sri Lanka,male,246,7,300,15,4,5,4.92
386530,7,India,male,247,4,289,18,1,17,5.13
386531,7,India,male,256,9,300,21,3,10,5.12
386531,11,Sri Lanka,male,241,10,296,16,1,18,4.89
386532,7,India,male,363,5,300,42,5,10,7.26
386532,11,Sri Lanka,male,216,10,250,22,2,8,5.18
386533,7,India,male,332,5,300,24,4,25,6.64
386533,11,Sri Lanka,male,265,10,288,20,4,8,5.52
386534,11,Sri Lanka,male,320,8,300,32,2,19,6.4
386534,7,India,male,252,10,293,22,3,10,5.16
387566,9,South Africa,male,250,9,300,21,3,10,5.0
387566,10,England,male,252,3,276,23,3,13,5.48
387567,9,South Africa,male,354,6,300,34,1,14,7.08
387567,10,England,male,242,10,249,20,5,14,5.83
387568,9,South Africa,male,119,10,221,15,0,5,3.23
387568,10,England,male,121,3,188,18,0,4,3.86
390204,4,Scotland,male,232,7,300,18,6,25,4.64
